Title,Link,Type,Module
"INQ000180482 - Minutes of a meeting between Seniors Officials for Welsh Government, Department of Health and Social Care and Cabinet Office, regarding Pandemic Influenza Preparedness, undated",https://covid19.public-inquiry.uk/documents/inq000180482-minutes-of-a-meeting-between-seniors-officials-for-welsh-government-department-of-health-and-social-care-and-cabinet-office-regarding-pandemic-influenza-preparedness-undated/,Type:Evidence,Module:Module 1
"INQ000180484_0005 - Extract of Email from Reg Kilpatrick to Frank Atherton and others, dated 06/07/2018, regarding pandemic influenza UK review",https://covid19.public-inquiry.uk/documents/inq000180484_0005-email-from-reg-kilpatrick-to-frank-atherton-and-others-dated-06-07-2018-regarding-pandemic-influenza-uk-review/,Type:Evidence,Module:Module 1
"INQ000107113_0004, 0009, 0010 - Extract of Report from Wales Audit Office, titled Civil Emergencies In Wales, dated 06/12/2012",https://covid19.public-inquiry.uk/documents/inq000107113_0004-0009-0010-report-from-wales-audit-office-titled-civil-emergencies-in-wales-dated-06-12-2012/,Type:Evidence,Module:Module 1
"INQ000145726_0001-0004, 0025 - Extract of Report titled Healthcare Associated Infections - A Strategy for Hospitals in Wales, dated July 2004",https://covid19.public-inquiry.uk/documents/inq000145726_0001-0004-0025-report-titled-healthcare-associated-infections-a-strategy-for-hospitals-in-wales-dated-july-2004/,Type:Evidence,Module:Module 1
"INQ000177379_0001 - Extract of Email from Health Protection Policy and Legislation Branch, dated 31/12/2019, regarding NHS Wales preparedness for dealing with a High Consequence Infectious Disease",https://covid19.public-inquiry.uk/documents/inq000177379_0001-email-from-health-protection-policy-and-legislation-branch-dated-31-12-2019-regarding-nhs-wales-preparedness-for-dealing-with-a-high-consequence-infectious-disease/,Type:Evidence,Module:Module 1
"INQ000177362_0001 - Extract of Paper for Health Protection Advisory Group, regarding strengthening the National Health Protection Service for Wales, governance and assurance arrangements, undated",https://covid19.public-inquiry.uk/documents/inq000177362_0001-paper-for-health-protection-advisory-group-regarding-strengthening-the-national-health-protection-service-for-wales-governance-and-assurance-arrangements-undated/,Type:Evidence,Module:Module 1
"INQ000107136_0001-0003 - Extract of Document titled Exercise Cygnus - Recommendations, undated",https://covid19.public-inquiry.uk/documents/inq000107136_0001-0003-document-titled-exercise-cygnus-recommendations-undated/,Type:Evidence,Module:Module 1
"INQ000130469 - Witness Statement of Dr Andrew Goodall, dated 14/03/2023",https://covid19.public-inquiry.uk/documents/inq000130469-witness-statement-of-dr-andrew-goodall-dated-14-03-2023/,Type:Evidence,Module:Module 1
"INQ000116503_0003 - Extract of Wales Health and Social Care Influenza Pandemic Preparedness & Response Guidance, dated February 2014",https://covid19.public-inquiry.uk/documents/inq000116503_0003-wales-health-and-social-care-influenza-pandemic-preparedness-response-guidance-dated-february-2014/,Type:Evidence,Module:Module 1
"INQ000107112_0001-0002, 0004 - Extract of Minutes of a meeting between the Wales Pandemic Flu Preparedness Group, regarding UK preparation for pandemic, dated 25/09/2017",https://covid19.public-inquiry.uk/documents/inq000107112_0001-0002-0004-minutes-of-a-meeting-between-the-wales-pandemic-flu-preparedness-group-regarding-uk-preparation-for-pandemic-dated-25-09-2017/,Type:Evidence,Module:Module 1
"INQ000089599_0004 - Extract of Report titled Health Prepared Wales 2013 Pandemic Influenza - Post-Event Report, dated 01/10/2013",https://covid19.public-inquiry.uk/documents/inq000089599_0004-report-titled-health-prepared-wales-2013-pandemic-influenza-post-event-report-dated-01-10-2013/,Type:Evidence,Module:Module 1
"INQ000061507 - Witness Statement of Catherine Frances, dated 1 December 2022",https://covid19.public-inquiry.uk/documents/inq000061507-witness-statement-of-catherine-frances-dated-1-december-2022/,Type:Evidence,Module:Module 1
"INQ000185352 - Witness statement of John Swinney MSP, dated 05/05/2023",https://covid19.public-inquiry.uk/documents/inq000185352-witness-statement-of-john-swinney-msp-dated-05-05-2023/,Type:Evidence,Module:Module 1
"INQ000089549 - Annex B to the witness statement of Catherine Frances, dated 1 December 2022",https://covid19.public-inquiry.uk/documents/inq000089549-annex-b-to-the-witness-statement-of-catherine-frances-dated-1-december-2022/,Type:Evidence,Module:Module 1
"INQ000182610 - Witness statement of Jeremy Farrar, Chief Scientist at the World Health Organisation, dated 10/03/2023",https://covid19.public-inquiry.uk/documents/inq000182610-witness-statement-of-jeremy-farrar-chief-scientist-at-the-world-health-organisation-dated-10-03-2023/,Type:Evidence,Module:Module 1
"INQ000182613_0010-0011 - Extract of witness statement of Michael John Adamson, dated 28/04/2023",https://covid19.public-inquiry.uk/documents/inq000182613_0010-0011-extract-of-witness-statement-of-michael-john-adamson-dated-28-04-2023/,Type:Evidence,Module:Module 1
"INQ000177803_0051 - Extract of witness statement of Mark Lloyd, dated 19/04/2023",https://covid19.public-inquiry.uk/documents/inq000177803_0051-extract-of-witness-statement-of-mark-lloyd-dated-19-04-2023/,Type:Evidence,Module:Module 1
"INQ000198920_0001, 0003 - Extract of Meeting paper of UK Resilience Forum, dated 03/05/2022",https://covid19.public-inquiry.uk/documents/inq000198920_0001-0003-meeting-paper-of-uk-resilience-forum-dated-03-05-2022/,Type:Evidence,Module:Module 1
"INQ000182606 - Witness statement of Nicola Sturgeon, First Minister of Scotland, dated 19/04/2023",https://covid19.public-inquiry.uk/documents/inq000182606-witness-statement-of-nicola-sturgeon-first-minister-of-scotland-dated-19-04-2023/,Type:Evidence,Module:Module 1
"INQ000087205_0001, 0004-0005 - Extract of Paper titled Capabilities Review: Acute- Phase COVID-19 Emergency Response, DHSC and UKHSA; April 2022, dated 10/05/2022",https://covid19.public-inquiry.uk/documents/inq000087205_0001-0004-0005-paper-titled-capabilities-review-acute-phase-covid-19-emergency-response-dhsc-and-ukhsa-april-2022-dated-10-05-2022/,Type:Evidence,Module:Module 1
"INQ000102936_0001, 0005, 0011 - Extract of Paper titled Cabinet Sub-Committee on Scottish Government Resilience, Influenza A (H1N1) Pandemic - Review of the Scottish Government Response, dated April 2010",https://covid19.public-inquiry.uk/documents/inq000102936_0001-0005-0011-paper-titled-cabinet-sub-committee-on-scottish-government-resilience-influenza-a-h1n1-pandemic-review-of-the-scottish-government-response-dated-april-2010/,Type:Evidence,Module:Module 1
"INQ000102935_0001, 0007-0008 - Extract of Minutes regarding Cabinet Sub-Committee on Scottish Government Resilience (Lessons Learned), dated 14/04/2010",https://covid19.public-inquiry.uk/documents/inq000102935_0001-0007-0008-minutes-regarding-cabinet-sub-committee-on-scottish-government-resilience-lessons-learned-dated-14-04-2010/,Type:Evidence,Module:Module 1
"INQ000102837_0022 - Extract of Report titled Covid-19 Pandmic Third Interim Operational Review, dated 29/10/2021",https://covid19.public-inquiry.uk/documents/inq000102837_0022-report-titled-covid-19-pandmic-third-interim-operational-review-dated-29-10-2021/,Type:Evidence,Module:Module 1
"INQ000198921_0001, 0003 - Extract of Meeting paper of UK Resilience Forum, dated 02/02/2023",https://covid19.public-inquiry.uk/documents/inq000198921_0001-0003-meeting-paper-of-uk-resilience-forum-dated-02-02-2023/,Type:Evidence,Module:Module 1
"INQ000195843_0064 - Extract of Expert report by Professor Clare Bambra and Professor Sir Michael Marmot, dated 30 May 2023",https://covid19.public-inquiry.uk/documents/inq000195843_0064-expert-report-by-professor-clare-bambra-and-professor-sir-michael-marmot-dated-30-may-2023/,Type:Evidence,Module:Module 1
"INQ000102917_0001 - Extract of Report titled Scotland's National Preformance Framework, undated",https://covid19.public-inquiry.uk/documents/inq000102917_0001-report-titled-scotlands-national-preformance-framework-undated/,Type:Evidence,Module:Module 1
"INQ000198919_0001, 0003 - Extract of Meeting paper of UK Resilience Forum, dated 14/07/2021",https://covid19.public-inquiry.uk/documents/inq000198919_0001-0003-meeting-paper-of-uk-resilience-forum-dated-14-07-2021/,Type:Evidence,Module:Module 1
"INQ000102940 - Scottish Risk Assessment 2018, dated January 2018",https://covid19.public-inquiry.uk/documents/inq000102940-scottish-risk-assessment-2018-dated-january-2018/,Type:Evidence,Module:Module 1
"INQ000020678_0001, 0003, 0005 - Extract of Scottish Risk Assessment End of Phase 2 Report, dated March 2017",https://covid19.public-inquiry.uk/documents/inq000020678_0001-0003-0005-scottish-risk-assessment-end-of-phase-2-report-dated-march-2017/,Type:Evidence,Module:Module 1
"INQ000103013_0001, 0014-0015 - Extract of Exercise Iris Report, dated 12/03/2018",https://covid19.public-inquiry.uk/documents/inq000103013_0001-0014-0015-exercise-iris-report-dated-12-03-2018/,Type:Evidence,Module:Module 1
"INQ000102938_00001-0002, 0005, 0007, 0025-0026 - Extract of Guidance titled Preparing Scotland, Scottish Guidance on Resilience, Philosophy, Principles, Structures and Regulatory Duties, dated June 2016",https://covid19.public-inquiry.uk/documents/inq000102938_00001-0002-0005-0007-0025-0026-guidance-titled-preparing-scotland-scottish-guidance-on-resilience-philosophy-principles-structures-and-regulatory-duties-dated-june-2016/,Type:Evidence,Module:Module 1
"INQ000147769_0001-0002 - 2016 Extract of National Risk Assessment, dated 01/01/2016",https://covid19.public-inquiry.uk/documents/inq000147769_0001-0002-2016-national-risk-assessment-dated-01-01-2016/,Type:Evidence,Module:Module 1
"INQ000196610_0001-0002 - Extract of Webpage from Ready Scotland titled Preparing Scotland Guidance, dated 31/05/2023",https://covid19.public-inquiry.uk/documents/inq000196610_0001-0002-webpage-from-ready-scotland-titled-preparing-scotland-guidance-dated-31-05-2023/,Type:Evidence,Module:Module 1
"INQ000185343 - Witness statement of Gillian Russell, dated 05/05/2023",https://covid19.public-inquiry.uk/documents/inq000185343-witness-statement-of-gillian-russell-dated-05-05-2023/,Type:Evidence,Module:Module 1
INQ000204014_0006-0008- Extract of Pandemic Preparedness Organograms covering 2009-2020,https://covid19.public-inquiry.uk/documents/inq000204014_0006-0008-pandemic-preparedness-organograms-covering-2009-2020/,Type:Evidence,Module:Module 1
"INQ000102940_0001, 0003, 0005, 0006, 0041, 0050 - Extract of Scottish Risk Assessment 2018, dated January 2018",https://covid19.public-inquiry.uk/documents/inq000102940_0001-0003-0005-0006-0041-0050-scottish-risk-assessment-2018-dated-january-2018/,Type:Evidence,Module:Module 1
"INQ000207287_0001, 0009, 0012, 0017-0019 - Extract of Meeting papers of a SG Pandemic Flu Preparedness Board, dated 05/06/2019",https://covid19.public-inquiry.uk/documents/inq000207287_0001-0009-0012-0017-0019-meeting-papers-of-a-sg-pandemic-flu-preparedness-board-dated-05-06-2019/,Type:Evidence,Module:Module 1
"INQ000182604 - Witness statement of Jeane Freeman, dated 19/04/2023",https://covid19.public-inquiry.uk/documents/inq000182604-witness-statement-of-jeane-freeman-dated-19-04-2023/,Type:Evidence,Module:Module 1
"INQ000147771_0001, 0003 - 2019 - NSRA - Extract of Main Summary, dated 2019",https://covid19.public-inquiry.uk/documents/inq000147771_0001-0003-2019-nsra-main-summary-dated-2019/,Type:Evidence,Module:Module 1
"INQ000184898 - Second witness statement of Caroline Lamb, dated 18/04/2023",https://covid19.public-inquiry.uk/documents/inq000184898-second-witness-statement-of-caroline-lamb-dated-18-04-2023/,Type:Evidence,Module:Module 1
"INQ000184897 - Witness statement of Caroline Lamb, dated 18/04/2023",https://covid19.public-inquiry.uk/documents/inq000184897-witness-statement-of-caroline-lamb-dated-18-04-2023/,"Type:Evidence, Witness Statement",Module:Module 1
"INQ000184894_0002 - Extract of witness statement of Ken Thomson, dated 18/04/2023",https://covid19.public-inquiry.uk/documents/inq000184894_0002-witness-statement-of-ken-thomson-dated-18-04-2023/,"Type:Evidence, Witness Statement",Module:Module 1
"INQ000184895_0006 - Extract of witness statement of Lesley Fraser, dated 17/04/2023",https://covid19.public-inquiry.uk/documents/inq000184895_0006-witness-statement-of-lesley-fraser-dated-17-04-2023/,"Type:Evidence, Witness Statement",Module:Module 1
"INQ000102987_0001 - Extract of Report from Audit Scotland, titled Health inequalities in Scotland, dated December 2012",https://covid19.public-inquiry.uk/documents/inq000102987_0001-report-from-audit-scotland-titled-health-inequalities-in-scotland-dated-december-2012/,"Type:Evidence, Witness Statement",Module:Module 1
"INQ000148761_0001, 0011, 0020-0021 - Extract of Report from Audit Scotland, titled NHS in Scotland 2020, dated February 2021",https://covid19.public-inquiry.uk/documents/inq000148761_0001-0011-0020-0021-report-from-audit-scotland-titled-nhs-in-scotland-2020-dated-february-2021/,"Type:Evidence, Witness Statement",Module:Module 1
"INQ000148759_0001, 0005-0006, 0010, 0016, 0029 - Extract of Draft report titled Influenza Pandemic Preparedness Guidance for Health and Social Care Services in Scotland, dated July 2019",https://covid19.public-inquiry.uk/documents/inq000148759_0001-0005-0006-0010-0016-0029-draft-report-titled-influenza-pandemic-preparedness-guidance-for-health-and-social-care-services-in-scotland-dated-july-2019/,"Type:Evidence, Witness Statement",Module:Module 1
"INQ000022743 - Cross-Government Pandemic Flu Readiness Board (PFRB) terms of reference, dated April 2017",https://covid19.public-inquiry.uk/documents/inq000022743-cross-government-pandemic-flu-readiness-board-pfrb-terms-of-reference-dated-april-2017/,"Type:Evidence, Witness Statement",Module:Module 1
"INQ000179069_0001 - Extract of Paper titled Public Health England Response Plan for MERS-CoV Cases, dated 06/10/2017",https://covid19.public-inquiry.uk/documents/inq000179069_0001-paper-titled-public-health-england-response-plan-for-mers-cov-cases-dated-06-10-2017/,"Type:Evidence, Witness Statement",Module:Module 1
